;fecha;hr_00;hr_06;hr_12;hr_18
618;2000-09-10;96,65;97,62;96,60;97,89
619;2000-09-11;62,87;64,83;65,71;61,45
620;2000-09-12;57,07;55,35;55,47;56,08
621;2000-09-13;67,85;75,04;73,48;70,86
622;2000-09-14;88,19;75,04;93,20;92,31
623;2000-09-15;86,32;88,69;86,96;82,38
624;2000-09-16;86,19;92,90;90,15;88,00
625;2000-09-17;85,63;86,62;89,70;88,91
626;2000-09-18;88,59;84,50;87,80;89,29
627;2000-09-19;85,40;85,95;89,87;87,54
628;2000-09-20;96,14;96,71;96,63;95,73
629;2000-09-21;68,24;72,42;71,83;67,46
630;2000-09-22;68,89;75,31;75,39;72,33
631;2000-09-23;62,86;69,49;66,87;67,10
632;2000-09-24;66,90;72,44;70,17;70,18
633;2000-09-25;65,33;72,61;73,01;68,47
634;2000-09-26;61,35;67,30;67,86;63,92
635;2000-09-27;63,39;65,56;66,20;64,81
636;2000-09-28;74,41;77,38;78,16;76,22
637;2000-09-29;79,67;79,78;80,47;80,86
638;2000-09-30;73,51;90,02;81,88;80,66
639;2000-10-01;84,19;94,38;97,28;92,46
640;2000-10-02;92,74;95,16;95,53;93,53
641;2000-10-03;95,10;95,02;94,03;94,79
642;2000-10-04;85,05;84,62;84,27;85,60
643;2000-10-05;87,08;83,40;84,16;86,57
644;2000-10-06;81,33;84,38;82,22;78,72
645;2000-10-07;72,17;80,27;76,96;76,38
646;2000-10-08;73,25;76,08;76,09;74,63
647;2000-10-09;81,25;80,43;81,97;81,58
648;2000-10-10;66,41;75,93;74,35;71,40
649;2000-10-11;64,40;71,00;70,89;66,44
650;2000-10-12;64,15;66,90;68,16;65,72
651;2000-10-13;52,56;53,84;62,62;57,08
652;2000-10-14;58,51;62,63;61,57;63,13
653;2000-10-15;72,32;79,89;77,48;72,81
654;2000-10-16;95,00;93,57;94,26;95,50
655;2000-10-17;83,73;86,02;85,91;85,28
656;2000-10-18;80,28;80,51;81,74;80,93
657;2000-10-19;81,33;83,21;85,71;84,26
658;2000-10-20;74,30;81,64;79,53;77,13
659;2000-10-21;70,31;71,85;74,22;71,95
660;2000-10-22;90,63;90,66;91,32;92,86
661;2000-10-23;76,96;81,08;77,13;73,93
662;2000-10-24;80,69;88,94;87,97;86,44
663;2000-10-25;94,44;95,88;95,74;95,44
664;2000-10-26;94,56;95,11;96,14;96,42
665;2000-10-27;77,73;76,59;76,93;74,70
666;2000-10-28;75,45;78,86;77,75;76,83
667;2000-10-29;74,85;79,99;80,89;78,47
668;2000-10-30;72,16;79,64;77,12;74,85
669;2000-10-31;72,55;76,39;77,76;76,57
670;2000-11-01;88,76;87,67;92,13;86,83
671;2000-11-02;73,82;78,83;71,54;71,15
672;2000-11-03;67,00;72,53;72,88;69,52
673;2000-11-04;76,74;76,35;77,46;74,26
674;2000-11-05;77,24;84,66;80,31;78,26
675;2000-11-06;80,59;82,28;79,47;79,37
676;2000-11-07;;87,25;94,44;92,46
677;2000-11-08;92,87;;;
678;2000-11-09;83,57;91,43;89,57;88,38
679;2000-11-10;81,24;84,93;85,85;85,11
680;2000-11-11;95,21;94,13;96,98;95,73
681;2000-11-12;80,30;82,68;82,55;84,56
682;2000-11-13;58,67;67,24;61,72;62,58
683;2000-11-14;63,48;71,80;67,87;65,23
684;2000-11-15;65,06;72,84;72,69;69,62
685;2000-11-16;59,97;67,96;66,60;62,29
686;2000-11-17;57,96;66,81;66,82;61,81
687;2000-11-18;56,44;63,68;63,63;59,14
688;2000-11-19;66,73;68,31;77,81;71,05
689;2000-11-20;64,40;71,01;66,47;65,53
690;2000-11-21;64,18;76,06;74,83;69,36
691;2000-11-22;90,22;84,66;90,93;89,32
692;2000-11-23;96,59;94,73;92,74;93,50
693;2000-11-24;65,92;72,86;71,36;69,16
694;2000-11-25;66,86;68,98;74,07;70,10
695;2000-11-26;67,16;75,37;75,33;70,20
696;2000-11-27;76,14;80,98;75,74;74,60
697;2000-11-28;70,71;78,15;77,70;69,49
698;2000-11-29;69,57;72,49;74,89;70,29
699;2000-11-30;67,84;72,35;71,81;68,96
700;2000-12-01;63,85;69,16;67,76;65,44
701;2000-12-02;58,01;72,79;71,46;62,25
702;2000-12-03;66,15;75,23;75,78;71,37
703;2000-12-04;56,14;71,34;69,33;62,83
704;2000-12-05;57,80;67,79;67,89;60,75
705;2000-12-06;47,81;62,47;63,65;55,14
706;2000-12-07;48,27;57,55;56,78;52,64
707;2000-12-08;65,55;66,64;68,20;59,16
708;2000-12-09;50,47;65,88;63,95;56,16
709;2000-12-10;53,80;73,54;67,38;60,88
710;2000-12-11;51,10;72,69;76,91;65,04
711;2000-12-12;48,32;68,11;60,84;50,05
712;2000-12-13;49,94;61,54;64,77;55,33
713;2000-12-14;67,97;80,67;77,34;77,61
714;2000-12-15;47,19;80,00;81,72;62,28
715;2000-12-16;50,56;48,79;52,66;52,45
716;2000-12-17;44,46;56,83;53,83;48,16
717;2000-12-18;51,68;64,01;66,72;59,31
718;2000-12-19;49,50;68,55;60,28;58,10
719;2000-12-20;42,97;52,30;55,20;49,84
720;2000-12-21;47,16;57,37;57,87;52,01
721;2000-12-22;57,74;64,04;71,59;66,33
722;2000-12-23;48,49;67,44;56,02;52,19
723;2000-12-24;46,89;63,56;58,02;52,07
724;2000-12-25;45,18;60,85;58,01;52,19
725;2000-12-26;49,18;57,69;60,13;54,67
726;2000-12-27;72,01;79,25;78,83;75,60
727;2000-12-28;41,90;54,69;55,77;47,97
728;2000-12-29;53,93;64,39;62,49;59,57
729;2000-12-30;46,84;61,73;58,89;56,09
730;2000-12-31;43,98;55,16;55,33;48,48
731;2002-01-01;74,16;82,31;81,57;80,46
732;2002-01-02;59,68;69,12;72,83;70,96
733;2002-01-03;61,12;74,86;74,75;68,29
734;2002-01-04;80,10;87,02;91,53;84,95
735;2002-01-05;96,32;93,38;92,17;93,60
736;2002-01-06;78,38;80,21;79,51;78,86
737;2002-01-07;71,23;79,77;78,72;76,75
738;2002-01-08;64,99;74,45;74,28;69,63
739;2002-01-09;62,92;72,27;70,75;68,54
740;2002-01-10;63,37;65,13;66,77;64,05
741;2002-01-11;65,33;71,28;70,57;67,88
742;2002-01-12;59,36;64,92;65,84;62,59
743;2002-01-13;61,76;68,39;69,45;66,54
744;2002-01-14;69,08;60,85;68,26;69,49
745;2002-01-15;63,81;74,91;75,03;67,62
746;2002-01-16;53,15;68,93;68,80;60,21
747;2002-01-17;63,19;73,14;72,62;69,62
748;2002-01-18;68,01;80,61;77,93;70,72
749;2002-01-19;64,45;71,04;70,82;68,14
750;2002-01-20;60,03;69,81;73,88;69,10
751;2002-01-21;61,35;75,34;76,65;69,62
752;2002-01-22;51,51;64,81;64,62;57,22
753;2002-01-23;48,39;57,06;57,23;54,02
754;2002-01-24;44,72;54,98;53,82;48,65
755;2002-01-25;;66,92;60,04;58,95
756;2002-01-26;52,14;57,50;60,19;53,95
757;2002-01-27;64,00;90,36;76,07;73,27
758;2002-01-28;55,53;72,22;71,17;62,67
759;2002-01-29;51,98;70,87;65,59;60,80
760;2002-01-30;57,50;67,71;62,62;58,13
761;2002-01-31;74,83;76,22;75,89;77,33
762;2002-02-01;59,73;70,18;71,93;69,94
763;2002-02-02;52,65;67,36;67,38;61,44
764;2002-02-03;51,76;62,27;63,75;56,58
765;2002-02-04;61,02;67,03;67,16;60,20
766;2002-02-05;66,24;68,51;67,34;68,77
767;2002-02-06;80,06;76,97;82,28;81,27
768;2002-02-07;77,84;87,40;86,74;81,06
769;2002-02-08;92,84;95,16;94,45;93,92
770;2002-02-09;76,67;86,94;87,54;83,94
771;2002-02-10;73,07;75,83;78,24;77,91
772;2002-02-11;55,26;67,54;65,75;59,13
773;2002-02-12;57,27;64,50;64,31;65,97
774;2002-02-13;60,20;66,96;69,18;66,67
775;2002-02-14;61,51;67,02;70,19;66,03
776;2002-02-15;56,62;82,64;79,77;65,51
777;2002-02-16;62,86;66,36;67,35;63,62
778;2002-02-17;67,30;68,91;72,12;67,53
779;2002-02-18;71,02;73,61;74,42;74,38
780;2002-02-19;78,61;80,48;81,80;80,29
781;2002-02-20;78,85;87,00;85,10;81,95
782;2002-02-21;83,81;84,07;85,73;85,42
783;2002-02-22;60,87;81,00;81,77;71,23
784;2002-02-23;55,13;83,95;80,44;65,17
785;2002-02-24;57,73;63,23;64,90;61,20
786;2002-02-25;52,33;58,63;60,16;56,42
787;2002-02-26;54,28;62,89;62,36;58,74
788;2002-02-27;51,17;58,25;55,49;51,78
789;2002-02-28;75,09;72,97;71,79;73,56
790;2002-03-01;63,19;58,28;63,55;63,23
791;2002-03-02;55,22;67,37;68,72;58,85
792;2002-03-03;71,55;79,81;80,82;76,80
793;2002-03-04;93,90;93,16;90,11;91,33
794;2002-03-05;60,02;69,75;67,25;63,64
795;2002-03-06;73,48;82,87;80,56;76,48
796;2002-03-07;85,29;89,99;90,56;89,81
797;2002-03-08;75,70;90,78;89,17;81,86
798;2002-03-09;82,37;79,55;78,38;77,22
799;2002-03-10;88,92;91,13;94,18;87,98
800;2002-03-11;89,70;88,84;86,29;89,33
801;2002-03-12;86,87;84,48;85,67;87,04
802;2002-03-13;93,72;93,27;95,21;95,59
803;2002-03-14;79,24;85,75;86,46;83,22
804;2002-03-15;71,20;75,04;77,44;74,44
805;2002-03-16;90,27;97,28;96,41;94,53
806;2002-03-17;89,66;82,73;85,37;82,76
807;2002-03-18;90,56;91,52;92,54;92,82
808;2002-03-19;98,55;93,25;93,57;96,46
809;2002-03-20;90,01;89,41;89,93;88,52
810;2002-03-21;89,84;90,56;90,22;89,90
811;2002-03-22;89,72;91,23;91,33;90,88
812;2002-03-23;86,79;91,37;91,89;89,18
813;2002-03-24;87,02;90,28;93,05;89,37
814;2002-03-25;75,91;90,22;88,89;84,07
815;2002-03-26;68,80;69,24;66,24;70,92
816;2002-03-27;70,72;78,71;83,08;72,41
817;2002-03-28;98,44;97,93;97,04;98,90
818;2002-03-29;99,22;93,23;97,13;98,69
819;2002-03-30;83,96;87,69;87,07;86,00
820;2002-03-31;84,72;86,67;83,06;85,55
821;2002-04-01;84,03;85,46;85,47;84,01
822;2002-04-02;81,80;88,43;88,91;84,30
823;2002-04-03;82,99;90,06;88,08;86,71
824;2002-04-04;79,30;85,69;86,33;82,38
825;2002-04-05;73,06;75,00;76,81;76,88
826;2002-04-06;87,67;90,23;92,06;88,67
827;2002-04-07;93,76;94,55;95,51;93,89
828;2002-04-08;92,13;96,18;95,22;93,17
829;2002-04-09;95,61;96,29;97,07;96,38
830;2002-04-10;95,29;94,97;97,36;96,37
831;2002-04-11;87,94;88,73;86,28;86,11
832;2002-04-12;84,97;84,49;88,56;85,70
833;2002-04-13;85,81;84,53;86,10;86,45
834;2002-04-14;84,93;87,81;87,77;89,12
835;2002-04-15;91,30;88,42;92,60;91,92
836;2002-04-16;97,77;95,57;97,92;98,20
837;2002-04-17;80,09;80,61;82,47;81,82
838;2002-04-18;84,19;85,96;85,90;86,26
839;2002-04-19;92,56;92,52;91,87;91,87
840;2002-04-20;71,08;70,79;73,20;71,30
841;2002-04-21;68,60;72,65;74,56;68,34
842;2002-04-22;79,65;81,75;78,29;78,83
843;2002-04-23;88,28;90,60;90,48;90,28
844;2002-04-24;84,93;86,63;84,98;84,52
845;2002-04-25;78,22;78,68;80,24;79,81
846;2002-04-26;73,53;73,98;74,34;72,66
847;2002-04-27;65,74;71,77;69,76;66,07
848;2002-04-28;78,63;81,72;78,37;79,24
849;2002-04-29;79,37;86,81;86,01;79,23
850;2002-04-30;62,11;68,31;68,67;62,99
851;2002-05-01;70,35;73,89;74,08;71,85
852;2002-05-02;80,10;84,85;82,60;82,25
853;2002-05-03;80,28;84,49;84,72;84,37
854;2002-05-04;63,82;75,03;72,67;63,38
855;2002-05-05;75,90;79,21;79,81;76,44
856;2002-05-06;73,79;79,35;77,40;73,26
857;2002-05-07;77,74;81,85;80,87;80,26
858;2002-05-08;81,91;84,28;84,22;82,76
859;2002-05-09;85,88;87,31;86,60;86,81
860;2002-05-10;88,71;88,30;87,39;88,74
861;2002-05-11;87,24;86,39;88,79;89,05
862;2002-05-12;89,35;91,01;89,85;89,52
863;2002-05-13;96,31;93,89;93,92;95,32
864;2002-05-14;94,86;97,21;96,39;95,50
865;2002-05-15;88,23;88,54;87,97;85,36
866;2002-05-16;93,86;91,00;89,68;91,19
867;2002-05-17;98,05;97,01;96,88;97,89
868;2002-05-18;91,13;91,09;91,50;90,70
869;2002-05-19;86,58;86,42;84,53;85,89
870;2002-05-20;87,13;85,93;88,63;88,40
871;2002-05-21;84,20;84,48;85,74;84,67
872;2002-05-22;80,79;82,50;81,39;80,24
873;2002-05-23;88,42;88,16;87,98;87,16
874;2002-05-24;87,93;88,41;87,61;88,03
875;2002-05-25;87,86;88,86;88,62;89,13
876;2002-05-26;91,36;93,31;92,86;93,08
877;2002-05-27;92,93;93,83;94,68;96,82
878;2002-05-28;73,71;64,66;68,79;74,55
879;2002-05-29;73,84;72,62;72,94;74,74
880;2002-05-30;78,63;87,83;84,70;81,88
881;2002-05-31;86,43;89,76;89,31;87,62
882;2002-06-01;88,03;88,36;87,74;88,63
883;2002-06-02;85,69;81,09;78,23;81,89
884;2002-06-03;94,11;94,64;94,02;95,12
885;2002-06-04;94,23;94,44;95,54;95,24
886;2002-06-05;88,24;84,88;86,32;86,62
887;2002-06-06;68,43;75,72;73,68;69,65
888;2002-06-07;74,44;69,60;71,17;72,01
889;2002-06-08;85,20;86,03;88,39;85,10
890;2002-06-09;72,81;71,77;73,78;72,55
891;2002-06-10;60,28;59,97;61,42;61,56
892;2002-06-11;56,60;64,48;63,45;59,09
893;2002-06-12;61,69;67,07;65,03;64,07
894;2002-06-13;70,54;73,98;72,64;72,11
895;2002-06-14;68,94;72,81;73,18;70,49
896;2002-06-15;83,36;84,71;85,18;84,05
897;2002-06-16;80,00;79,82;78,61;81,02
898;2002-06-17;84,18;82,49;84,82;84,39
899;2002-06-18;67,83;71,24;69,46;68,10
900;2002-06-19;60,40;68,01;66,53;62,38
901;2002-06-20;71,09;73,69;74,36;73,14
902;2002-06-21;65,49;62,45;66,48;66,96
903;2002-06-22;68,43;71,34;71,35;69,64
904;2002-06-23;75,88;81,25;76,96;74,99
905;2002-06-24;74,03;77,97;76,77;75,20
906;2002-06-25;79,06;79,33;77,42;79,73
907;2002-06-26;72,69;74,65;73,63;73,82
908;2002-06-27;76,43;76,88;76,57;75,67
909;2002-06-28;89,78;90,48;89,71;89,64
910;2002-06-29;72,32;80,59;80,88;74,52
911;2002-06-30;72,69;69,74;71,28;70,98
912;2002-07-01;80,39;76,86;76,39;78,53
913;2002-07-02;93,72;93,91;95,34;94,14
914;2002-07-03;95,54;93,98;93,25;95,59
915;2002-07-04;91,59;92,36;93,49;92,07
916;2002-07-05;79,50;84,15;82,51;83,27
917;2002-07-06;83,51;83,33;87,36;85,44
918;2002-07-07;86,26;87,84;88,88;87,68
919;2002-07-08;82,31;84,21;83,04;82,60
920;2002-07-09;85,68;94,44;93,20;89,61
921;2002-07-10;87,18;87,74;90,74;89,44
922;2002-07-11;90,25;88,83;89,47;90,42
923;2002-07-12;81,41;86,95;86,47;82,20
924;2002-07-13;71,11;77,07;76,95;73,81
925;2002-07-14;73,14;77,41;78,13;75,16
926;2002-07-15;85,16;87,51;86,61;85,87
927;2002-07-16;74,46;80,14;78,37;74,73
928;2002-07-17;82,85;87,66;85,36;83,09
929;2002-07-18;88,89;89,76;89,11;88,55
930;2002-07-19;87,15;89,50;89,18;87,50
931;2002-07-20;96,08;94,76;94,14;96,52
932;2002-07-21;88,58;88,49;90,84;89,20
933;2002-07-22;61,86;63,80;65,26;64,63
934;2002-07-23;80,24;85,72;81,02;77,44
935;2002-07-24;81,00;83,27;86,45;86,84
936;2002-07-25;65,47;64,19;65,99;63,54
937;2002-07-26;65,80;72,26;69,91;67,58
938;2002-07-27;63,06;66,67;69,01;64,43
939;2002-07-28;54,92;62,00;60,18;56,30
940;2002-07-29;65,60;68,28;67,10;64,94
941;2002-07-30;83,12;84,10;82,62;82,69
942;2002-07-31;71,97;71,15;70,64;72,28
943;2002-08-01;79,33;77,53;80,39;78,16
944;2002-08-02;82,71;83,06;83,43;83,51
945;2002-08-03;85,34;85,34;85,07;85,00
946;2002-08-04;79,08;83,40;81,04;80,44
947;2002-08-05;62,59;63,90;63,39;64,42
948;2002-08-06;69,00;70,07;71,14;68,84
949;2002-08-07;84,15;88,56;87,34;84,11
950;2002-08-08;84,58;84,47;84,96;85,17
951;2002-08-09;69,57;70,58;71,90;70,91
952;2002-08-10;43,75;48,37;49,03;45,19
953;2002-08-11;63,52;68,80;70,68;67,96
954;2002-08-12;74,68;82,13;78,71;76,51
955;2002-08-13;58,94;65,57;62,35;57,26
956;2002-08-14;53,55;55,11;57,84;55,49
957;2002-08-15;58,37;57,52;53,55;54,39
958;2002-08-16;69,11;71,20;70,57;70,84
959;2002-08-17;91,75;90,59;91,31;92,65
960;2002-08-18;93,89;94,79;95,01;95,46
961;2002-08-19;84,70;89,46;90,25;87,00
962;2002-08-20;68,48;71,47;71,91;70,72
963;2002-08-21;61,19;68,13;67,43;64,81
964;2002-08-22;64,45;70,44;69,17;66,78
965;2002-08-23;80,81;78,85;83,56;84,02
966;2002-08-24;92,62;92,73;91,94;92,97
967;2002-08-25;78,72;83,46;79,47;80,88
968;2002-08-26;85,76;92,47;91,70;89,19
969;2002-08-27;71,58;76,58;76,38;76,43
970;2002-08-28;86,71;81,35;82,22;84,63
971;2002-08-29;79,19;83,91;80,73;79,44
972;2002-08-30;71,16;68,10;69,05;70,53
973;2002-08-31;71,85;70,59;70,42;71,29
974;2002-09-01;81,38;83,36;82,20;82,29
975;2002-09-02;76,99;81,91;81,30;79,33
976;2002-09-03;68,41;76,03;75,28;70,83
977;2002-09-04;73,61;74,15;75,70;74,86
978;2002-09-05;81,18;87,94;88,80;86,22
979;2002-09-06;69,01;79,59;80,92;71,94
980;2002-09-07;65,67;68,50;70,44;67,32
981;2002-09-08;72,33;77,47;76,85;73,21
982;2002-09-09;71,66;74,08;73,69;72,90
983;2002-09-10;82,18;83,85;84,90;83,36
984;2002-09-11;85,41;83,85;83,61;89,55
985;2002-09-12;75,86;74,47;76,40;73,98
986;2002-09-13;76,61;74,75;76,91;75,54
987;2002-09-14;74,96;81,09;79,27;74,80
988;2002-09-15;75,96;80,12;80,13;77,73
989;2002-09-16;80,54;82,77;82,94;80,73
990;2002-09-17;86,54;87,88;89,57;87,49
991;2002-09-18;81,42;72,31;76,08;80,67
992;2002-09-19;69,35;57,77;69,16;69,00
993;2002-09-20;62,94;66,13;66,19;63,38
994;2002-09-21;65,06;71,89;68,51;65,75
995;2002-09-22;68,90;76,37;75,05;71,08
996;2002-09-23;70,23;74,91;72,57;74,04
997;2002-09-24;71,51;76,21;78,41;74,08
998;2002-09-25;69,33;76,09;76,98;71,63
999;2002-09-26;80,53;86,14;87,51;83,89
1000;2002-09-27;74,34;80,63;81,11;77,83
1001;2002-09-28;82,21;90,77;86,42;84,60
1002;2002-09-29;82,87;87,89;84,88;82,44
1003;2002-09-30;86,03;88,15;89,72;87,81
1004;2002-10-01;79,81;84,69;82,86;81,13
1005;2002-10-02;88,23;87,41;86,38;86,10
1006;2002-10-03;66,59;76,99;71,36;67,37
1007;2002-10-04;86,72;91,51;92,85;90,06
1008;2002-10-05;75,33;79,01;76,76;77,75
1009;2002-10-06;82,87;89,01;87,26;85,76
1010;2002-10-07;59,54;57,67;60,37;58,10
1011;2002-10-08;74,78;71,58;76,64;73,88
1012;2002-10-09;86,77;88,17;88,63;87,15
1013;2002-10-10;78,72;73,89;69,42;78,16
1014;2002-10-11;83,86;84,34;85,70;85,19
1015;2002-10-12;75,77;79,27;80,93;77,74
1016;2002-10-13;78,51;75,98;79,08;79,59
1017;2002-10-14;86,77;93,39;86,71;92,37
1018;2002-10-15;96,75;94,43;98,41;96,98
1019;2002-10-16;78,86;82,80;80,44;80,76
1020;2002-10-17;67,42;75,56;71,76;66,64
1021;2002-10-18;85,48;87,69;88,81;86,77
1022;2002-10-19;85,92;79,17;81,16;78,48
1023;2002-10-20;92,11;92,22;91,71;90,40
1024;2002-10-21;75,59;76,01;77,20;77,10
1025;2002-10-22;68,45;71,29;73,48;69,11
1026;2002-10-23;72,30;74,36;77,37;75,05
1027;2002-10-24;72,12;76,22;77,23;76,63
1028;2002-10-25;72,29;78,79;78,27;74,01
1029;2002-10-26;78,52;87,21;85,41;81,77
1030;2002-10-27;96,35;92,58;94,84;96,60
1031;2002-10-28;88,98;88,29;87,25;91,44
1032;2002-10-29;72,41;68,46;65,63;68,45
1033;2002-10-30;66,40;74,01;71,32;66,35
1034;2002-10-31;74,60;75,63;78,11;76,86
1035;2002-11-01;74,94;77,90;78,92;75,95
1036;2002-11-02;75,35;77,73;77,99;76,66
1037;2002-11-03;79,28;78,68;78,08;79,67
1038;2002-11-04;71,04;72,07;72,82;71,94
1039;2002-11-05;74,21;77,03;76,39;75,33
1040;2002-11-06;71,64;73,85;74,40;72,56
1041;2002-11-07;76,00;82,67;84,00;79,94
1042;2002-11-08;94,90;96,02;96,08;96,73
1043;2002-11-09;90,69;95,50;95,44;94,36
1044;2002-11-10;69,72;68,06;68,64;69,23
1045;2002-11-11;65,50;63,89;63,72;63,76
1046;2002-11-12;66,58;70,12;71,24;67,31
1047;2002-11-13;59,63;65,44;66,33;63,33
1048;2002-11-14;70,01;76,06;75,84;73,30
1049;2002-11-15;81,81;89,10;83,91;85,37
1050;2002-11-16;68,98;77,62;74,39;71,57
1051;2002-11-17;83,50;85,72;85,65;80,59
1052;2002-11-18;73,20;77,55;77,33;75,13
1053;2002-11-19;75,70;76,89;86,42;79,39
1054;2002-11-20;81,04;82,38;79,86;79,13
1055;2002-11-21;49,99;64,64;65,07;53,41
1056;2002-11-22;60,30;66,04;63,32;61,87
1057;2002-11-23;61,37;71,52;70,65;67,05
1058;2002-11-24;73,73;79,07;83,08;72,95
1059;2002-11-25;76,04;81,51;79,96;85,29
1060;2002-11-26;74,93;77,25;74,67;74,03
1061;2002-11-27;68,73;84,13;81,69;74,86
1062;2002-11-28;68,03;69,98;68,97;68,37
1063;2002-11-29;69,83;69,71;71,23;71,73
1064;2002-11-30;90,54;89,12;94,10;91,93
1065;2002-12-01;79,77;74,79;78,29;80,73
1066;2002-12-02;65,74;72,58;73,17;68,77
1067;2002-12-03;66,38;67,85;67,48;67,52
1068;2002-12-04;91,34;93,15;95,21;91,36
1069;2002-12-05;81,75;84,21;82,42;82,40
1070;2002-12-06;66,07;77,48;80,59;68,14
1071;2002-12-07;54,57;59,36;;56,62
1072;2002-12-08;71,82;73,00;71,54;73,11
1073;2002-12-09;87,36;81,76;82,76;80,78
1074;2002-12-10;75,99;81,34;79,13;77,74
1075;2002-12-11;74,02;80,50;81,79;77,10
1076;2002-12-12;71,17;79,35;78,81;75,68
1077;2002-12-13;68,74;73,61;73,47;69,88
1078;2002-12-14;66,91;74,21;72,41;70,03
1079;2002-12-15;60,72;76,75;72,83;67,30
1080;2002-12-16;74,93;80,36;79,34;76,63
1081;2002-12-17;53,86;67,31;62,21;60,09
1082;2002-12-18;59,67;62,02;68,25;68,03
1083;2002-12-19;78,86;81,76;80,02;79,59
1084;2002-12-20;59,76;68,69;67,95;64,46
1085;2002-12-21;63,70;66,30;68,80;67,28
1086;2002-12-22;73,18;78,86;81,88;80,68
1087;2002-12-23;59,45;59,19;60,46;60,85
1088;2002-12-24;59,37;66,61;66,99;62,34
1089;2002-12-25;55,13;64,16;64,58;58,67
1090;2002-12-26;64,86;70,36;70,56;68,23
1091;2002-12-27;69,22;76,48;76,10;71,41
1092;2002-12-28;89,13;96,88;94,62;90,21
1093;2002-12-29;91,86;95,08;94,34;91,50
1094;2002-12-30;75,43;78,17;81,21;77,80
1095;2002-12-31;78,57;83,53;83,00;76,94
1096;2003-01-01;80,11;82,52;83,31;82,47
1097;2003-01-02;73,74;76,43;75,34;76,25
1098;2003-01-03;79,53;85,87;84,75;78,43
1099;2003-01-04;69,92;85,23;76,46;72,25
1100;2003-01-05;62,56;66,86;67,14;63,86
1101;2003-01-06;54,59;70,45;70,40;67,94
1102;2003-01-07;58,14;73,12;70,74;63,13
1103;2003-01-08;61,93;74,35;72,33;66,17
1104;2003-01-09;63,35;77,67;70,55;61,13
1105;2003-01-10;65,89;77,67;74,16;70,81
1106;2003-01-11;61,93;77,40;76,03;71,21
1107;2003-01-12;57,33;73,21;63,22;59,97
1108;2003-01-13;54,65;61,46;62,36;58,68
1109;2003-01-14;53,09;58,36;59,97;57,35
1110;2003-01-15;53,43;60,97;64,71;59,04
1111;2003-01-16;52,09;56,90;59,19;56,79
1112;2003-01-17;65,48;70,70;73,86;71,06
1113;2003-01-18;61,04;56,62;63,15;64,83
1114;2003-01-19;67,93;79,82;78,22;67,28
1115;2003-01-20;69,63;71,75;69,62;69,89
1116;2003-01-21;40,70;60,46;63,53;49,01
1117;2003-01-22;71,48;70,34;70,47;77,53
1118;2003-01-23;50,51;65,22;59,58;56,36
1119;2003-01-24;47,96;61,26;60,69;56,10
1120;2003-01-25;54,55;60,43;62,85;58,38
1121;2003-01-26;54,57;66,92;67,45;60,61
1122;2003-01-27;57,39;70,44;67,59;62,23
1123;2003-01-28;53,20;71,87;62,86;59,76
1124;2003-01-29;55,07;62,01;61,84;56,70
1125;2003-01-30;49,20;56,59;59,02;54,59
1126;2003-01-31;52,89;56,86;62,06;62,85
1127;2003-02-01;40,38;70,46;59,56;40,09
1128;2003-02-02;53,84;61,32;58,76;52,14
1129;2003-02-03;86,69;81,18;86,40;87,03
1130;2003-02-04;78,96;75,72;85,14;89,60
1131;2003-02-05;79,32;85,07;83,01;84,64
1132;2003-02-06;64,15;82,49;79,98;71,91
1133;2003-02-07;67,57;83,59;79,09;77,90
1134;2003-02-08;69,36;93,47;90,50;76,95
1135;2003-02-09;71,17;86,37;83,19;77,78
1136;2003-02-10;74,12;91,81;82,72;77,75
1137;2003-02-11;87,41;93,34;93,33;88,75
1138;2003-02-12;78,93;79,19;81,50;80,27
1139;2003-02-13;70,32;72,41;77,26;75,11
1140;2003-02-14;62,74;75,56;72,83;66,64
1141;2003-02-15;66,55;80,54;83,82;77,65
1142;2003-02-16;54,28;59,74;56,37;55,03
1143;2003-02-17;56,62;57,51;56,60;58,48
1144;2003-02-18;53,31;61,95;61,36;57,13
1145;2003-02-19;69,86;90,26;87,84;75,77
1146;2003-02-20;52,14;61,32;58,33;56,50
1147;2003-02-21;53,08;67,34;66,32;59,21
1148;2003-02-22;51,17;72,50;74,85;58,90
1149;2003-02-23;59,91;66,40;68,79;66,91
1150;2003-02-24;70,87;76,60;80,80;75,96
1151;2003-02-25;64,78;76,99;76,83;70,27
1152;2003-02-26;59,44;73,12;72,24;64,27
1153;2003-02-27;74,11;82,67;79,93;75,29
1154;2003-02-28;87,02;94,61;96,20;93,02
1155;2003-03-01;85,85;92,24;91,10;86,78
1156;2003-03-02;76,41;84,58;84,57;81,98
1157;2003-03-03;72,04;79,76;80,22;79,48
1158;2003-03-04;59,15;74,03;72,29;63,17
1159;2003-03-05;63,96;67,41;75,92;71,98
1160;2003-03-06;64,48;80,49;74,69;69,15
1161;2003-03-07;72,45;92,37;85,78;76,20
1162;2003-03-08;80,34;91,94;91,29;84,46
1163;2003-03-09;93,13;97,04;95,80;96,32
1164;2003-03-10;95,95;97,38;96,71;96,23
1165;2003-03-11;85,36;85,48;82,57;85,56
1166;2003-03-12;79,66;80,24;81,57;79,52
1167;2003-03-13;68,51;78,07;78,13;73,37
1168;2003-03-14;69,13;78,04;80,29;73,79
1169;2003-03-15;69,68;84,90;82,89;75,56
