;fecha;prate_00;prate_06;prate_12;prate_18
688;2000-11-19;0,00;0,00;0,00;0,00
689;2000-11-20;1,66;1,99;2,16;1,66
690;2000-11-21;0,00;0,00;0,00;0,00
691;2000-11-22;1,60;1,40;1,56;2,10
692;2000-11-23;13,93;15,42;7,30;14,58
693;2000-11-24;22,70;34,91;7,06;8,19
694;2000-11-25;0,00;0,00;0,00;0,00
695;2000-11-26;0,00;0,00;0,00;0,00
696;2000-11-27;0,00;0,00;0,00;0,00
697;2000-11-28;8,08;4,69;2,74;2,70
698;2000-11-29;0,48;0,00;0,00;0,00
699;2000-11-30;0,00;0,00;0,00;0,00
700;2000-12-01;0,00;0,00;0,00;0,00
701;2000-12-02;0,00;0,00;0,00;0,00
702;2000-12-03;0,00;0,00;3,52;2,22
703;2000-12-04;0,00;0,00;1,58;8,60
704;2000-12-05;0,00;0,00;0,00;0,00
705;2000-12-06;0,00;0,00;0,00;0,00
706;2000-12-07;0,00;0,00;0,00;0,00
707;2000-12-08;0,00;0,00;0,00;0,00
708;2000-12-09;0,00;0,00;0,00;0,00
709;2000-12-10;0,00;0,00;0,00;0,00
710;2000-12-11;0,56;2,44;0,28;0,63
711;2000-12-12;0,19;0,04;4,56;1,81
712;2000-12-13;0,00;0,00;0,00;0,00
713;2000-12-14;0,02;0,52;0,00;0,00
714;2000-12-15;5,62;6,54;8,19;4,88
715;2000-12-16;0,00;0,00;1,75;0,37
716;2000-12-17;0,00;0,00;0,00;0,00
717;2000-12-18;0,00;0,00;0,00;0,00
718;2000-12-19;0,00;0,00;0,02;0,00
719;2000-12-20;0,00;0,00;0,00;0,00
720;2000-12-21;0,00;0,00;0,00;0,00
721;2000-12-22;0,00;0,00;0,00;0,00
722;2000-12-23;0,50;0,86;2,25;1,30
723;2000-12-24;0,00;0,00;0,11;0,00
724;2000-12-25;0,00;0,00;0,00;0,00
725;2000-12-26;0,00;0,00;0,00;0,00
726;2000-12-27;2,89;6,80;6,76;4,71
727;2000-12-28;0,02;0,04;1,04;0,50
728;2000-12-29;0,00;0,00;0,65;0,00
729;2000-12-30;0,00;0,00;0,00;0,00
730;2000-12-31;0,00;0,00;0,00;0,00
731;2002-01-01;0,00;0,00;0,09;0,00
732;2002-01-02;0,00;0,00;0,02;0,00
733;2002-01-03;0,00;0,00;0,00;0,00
734;2002-01-04;0,48;0,00;5,75;0,15
735;2002-01-05;24,52;28,53;69,64;41,69
736;2002-01-06;13,56;14,69;10,74;7,45
737;2002-01-07;0,00;0,00;0,00;0,00
738;2002-01-08;0,00;0,00;0,00;0,00
739;2002-01-09;0,00;0,00;0,00;0,00
740;2002-01-10;0,00;0,00;0,00;0,00
741;2002-01-11;0,00;0,00;0,00;0,00
742;2002-01-12;0,00;0,00;0,00;0,00
743;2002-01-13;0,00;0,00;0,00;0,00
744;2002-01-14;4,38;0,97;5,98;11,43
745;2002-01-15;0,00;0,00;0,00;0,00
746;2002-01-16;0,00;0,00;0,00;0,00
747;2002-01-17;0,00;0,00;0,00;0,00
748;2002-01-18;0,43;0,84;1,08;1,19
749;2002-01-19;0,13;0,45;3,69;0,19
750;2002-01-20;0,00;0,00;0,00;0,00
751;2002-01-21;0,11;0,00;3,43;1,81
752;2002-01-22;0,00;0,00;0,06;0,00
753;2002-01-23;0,00;0,00;0,00;0,00
754;2002-01-24;0,00;0,00;0,00;0,00
755;2002-01-25;1,75;0,00;0,00;0,06
756;2002-01-26;0,00;0,00;0,00;0,00
757;2002-01-27;1,45;3,50;2,42;0,67
758;2002-01-28;0,50;0,15;1,60;1,27
759;2002-01-29;0,00;0,00;0,00;0,00
760;2002-01-30;0,00;0,00;0,17;0,00
761;2002-01-31;4,73;3,48;0,41;3,33
762;2002-02-01;0,52;0,06;2,18;0,89
763;2002-02-02;0,00;0,00;0,00;0,00
764;2002-02-03;0,00;0,00;0,00;0,00
765;2002-02-04;0,00;0,00;0,00;0,00
766;2002-02-05;0,11;0,65;3,69;0,00
767;2002-02-06;0,04;0,04;0,02;0,11
768;2002-02-07;0,50;0,76;0,43;0,50
769;2002-02-08;1,73;0,84;1,97;1,12
770;2002-02-09;11,25;12,44;6,67;7,86
771;2002-02-10;0,65;0,06;0,13;0,22
772;2002-02-11;0,00;0,00;0,00;0,00
773;2002-02-12;0,09;0,00;0,00;0,00
774;2002-02-13;0,00;0,00;0,52;0,00
775;2002-02-14;0,00;0,00;0,00;0,00
776;2002-02-15;0,84;0,60;2,59;1,06
777;2002-02-16;0,00;0,00;2,85;0,39
778;2002-02-17;0,00;0,00;0,00;0,00
779;2002-02-18;0,00;0,00;0,00;0,00
780;2002-02-19;0,00;2,20;0,17;0,58
781;2002-02-20;2,18;2,27;1,43;1,47
782;2002-02-21;0,95;1,10;1,75;1,17
783;2002-02-22;0,00;0,15;0,04;0,09
784;2002-02-23;0,00;0,00;0,00;0,00
785;2002-02-24;0,00;0,00;4,10;1,49
786;2002-02-25;0,00;0,00;0,00;0,00
787;2002-02-26;0,00;0,00;0,00;0,00
788;2002-02-27;0,00;0,00;0,00;0,00
789;2002-02-28;0,06;0,00;0,00;0,00
790;2002-03-01;11,79;13,67;15,12;15,88
791;2002-03-02;0,00;0,00;0,00;0,00
792;2002-03-03;0,00;0,00;0,00;0,00
793;2002-03-04;5,42;6,20;6,67;11,21
794;2002-03-05;22,27;25,21;19,12;17,22
795;2002-03-06;0,00;0,00;0,00;0,00
796;2002-03-07;0,00;0,00;0,00;0,02
797;2002-03-08;0,00;4,06;0,35;0,24
798;2002-03-09;0,00;0,00;3,37;1,62
799;2002-03-10;5,75;6,24;15,10;9,37
800;2002-03-11;15,83;20,76;22,01;12,68
801;2002-03-12;0,02;0,78;6,48;1,53
802;2002-03-13;0,60;0,86;1,68;0,95
803;2002-03-14;0,60;0,58;0,65;0,48
804;2002-03-15;0,00;0,00;0,09;0,00
805;2002-03-16;16,70;13,72;10,97;11,77
806;2002-03-17;5,88;6,54;17,04;10,30
807;2002-03-18;0,06;0,17;0,41;0,52
808;2002-03-19;8,99;9,70;5,55;6,72
809;2002-03-20;9,89;9,48;6,80;11,40
810;2002-03-21;0,02;0,02;0,09;0,06
811;2002-03-22;0,04;0,00;0,06;0,11
812;2002-03-23;0,06;0,02;0,15;0,19
813;2002-03-24;0,00;0,00;0,06;0,00
814;2002-03-25;12,16;15,83;8,51;9,66
815;2002-03-26;0,00;0,00;1,49;2,51
816;2002-03-27;0,28;0,13;3,28;1,47
817;2002-03-28;19,01;3,41;7,84;7,43
818;2002-03-29;21,49;31,38;19,14;17,60
819;2002-03-30;46,42;52,21;7,34;23,39
820;2002-03-31;1,75;1,92;1,51;1,79
821;2002-04-01;1,43;1,34;0,67;2,44
822;2002-04-02;0,00;0,00;0,00;0,00
823;2002-04-03;0,00;0,00;0,00;0,00
824;2002-04-04;0,00;0,00;0,02;0,00
825;2002-04-05;0,00;0,00;0,00;0,00
826;2002-04-06;0,02;0,04;0,06;0,00
827;2002-04-07;7,11;11,06;7,71;10,78
828;2002-04-08;18,27;14,77;10,54;11,51
829;2002-04-09;8,96;3,26;8,45;10,61
830;2002-04-10;17,02;12,64;3,67;2,66
831;2002-04-11;15,51;6,09;24,08;15,94
832;2002-04-12;1,21;2,05;0,04;0,32
833;2002-04-13;0,13;0,02;0,50;0,24
834;2002-04-14;0,00;0,02;0,00;0,00
835;2002-04-15;0,00;0,00;0,00;0,09
836;2002-04-16;2,25;5,49;3,09;6,39
837;2002-04-17;9,16;9,83;9,44;11,34
838;2002-04-18;0,00;0,00;0,00;0,00
839;2002-04-19;0,06;0,04;0,00;0,04
840;2002-04-20;0,97;1,68;0,43;0,58
841;2002-04-21;0,00;0,00;0,00;0,00
842;2002-04-22;0,00;0,00;0,00;0,00
843;2002-04-23;0,24;0,15;0,13;0,19
844;2002-04-24;0,13;0,15;0,11;0,17
845;2002-04-25;0,00;0,00;0,00;0,00
846;2002-04-26;0,00;0,00;0,00;0,00
847;2002-04-27;0,00;0,00;0,00;0,00
848;2002-04-28;0,00;0,00;0,00;0,00
849;2002-04-29;0,02;0,02;0,02;0,02
850;2002-04-30;0,00;0,02;0,00;0,00
851;2002-05-01;0,00;0,00;0,00;0,00
852;2002-05-02;0,00;0,00;0,00;0,00
853;2002-05-03;0,02;0,11;0,00;0,00
854;2002-05-04;0,00;0,00;0,04;0,00
855;2002-05-05;0,00;0,00;0,00;0,00
856;2002-05-06;0,00;0,00;0,00;0,00
857;2002-05-07;0,00;0,00;0,00;0,00
858;2002-05-08;0,00;0,00;0,00;0,00
859;2002-05-09;0,00;0,00;0,06;0,04
860;2002-05-10;0,17;0,15;0,26;0,32
861;2002-05-11;0,54;0,45;0,71;0,54
862;2002-05-12;0,41;0,43;0,89;0,86
863;2002-05-13;3,30;1,30;2,92;5,64
864;2002-05-14;6,78;14,28;6,78;5,59
865;2002-05-15;19,22;29,57;28,60;30,41
866;2002-05-16;1,23;1,27;0,99;0,48
867;2002-05-17;2,25;3,67;1,40;1,68
868;2002-05-18;14,71;29,07;9,89;15,75
869;2002-05-19;1,49;1,40;2,42;1,27
870;2002-05-20;0,71;0,65;0,78;1,73
871;2002-05-21;0,02;0,00;0,58;0,11
872;2002-05-22;0,00;0,00;0,00;0,00
873;2002-05-23;0,00;0,00;0,00;0,00
874;2002-05-24;0,15;0,19;0,35;0,13
875;2002-05-25;0,45;0,71;0,50;0,56
876;2002-05-26;2,44;2,85;2,07;2,81
877;2002-05-27;3,74;2,18;3,22;3,26
878;2002-05-28;16,05;1,94;6,00;6,93
879;2002-05-29;0,24;1,25;0,35;0,32
880;2002-05-30;0,00;0,00;0,00;0,00
881;2002-05-31;0,00;0,00;0,00;0,00
882;2002-06-01;0,32;0,39;0,65;0,24
883;2002-06-02;1,25;1,17;0,60;0,93
884;2002-06-03;3,97;5,98;0,91;2,53
885;2002-06-04;0,35;0,67;0,26;0,32
886;2002-06-05;3,65;1,88;0,89;2,16
887;2002-06-06;0,37;0,35;0,15;0,22
888;2002-06-07;0,00;0,00;0,00;0,00
889;2002-06-08;0,00;0,00;0,00;0,00
890;2002-06-09;0,00;0,00;0,04;0,00
891;2002-06-10;0,50;0,26;0,41;0,24
892;2002-06-11;0,00;0,00;0,00;0,00
893;2002-06-12;0,00;0,00;0,00;0,00
894;2002-06-13;0,00;0,00;0,00;0,00
895;2002-06-14;0,00;0,00;0,00;0,00
896;2002-06-15;0,00;0,00;0,00;0,00
897;2002-06-16;0,00;0,00;0,06;0,00
898;2002-06-17;0,00;0,00;0,00;0,00
899;2002-06-18;0,00;0,00;0,00;0,00
900;2002-06-19;0,00;0,00;0,00;0,00
901;2002-06-20;0,00;0,00;0,00;0,00
902;2002-06-21;0,09;0,00;0,02;0,06
903;2002-06-22;0,00;0,00;0,00;0,00
904;2002-06-23;0,00;0,00;0,00;0,00
905;2002-06-24;0,00;0,00;0,00;0,00
906;2002-06-25;0,00;0,00;0,00;0,00
907;2002-06-26;0,00;0,00;0,00;0,00
908;2002-06-27;0,00;0,00;0,00;0,00
909;2002-06-28;0,02;0,00;0,04;0,00
910;2002-06-29;0,60;1,12;0,37;0,67
911;2002-06-30;0,22;0,06;0,30;0,13
912;2002-07-01;0,00;0,00;0,00;0,00
913;2002-07-02;1,56;2,59;0,28;0,95
914;2002-07-03;2,89;3,97;3,13;2,72
915;2002-07-04;16,14;8,14;4,67;15,44
916;2002-07-05;0,37;0,45;6,31;1,94
917;2002-07-06;2,68;1,02;8,32;6,93
918;2002-07-07;0,09;0,04;0,04;0,02
919;2002-07-08;0,00;0,00;0,00;0,00
920;2002-07-09;4,75;3,76;1,08;2,83
921;2002-07-10;0,00;0,22;0,15;0,00
922;2002-07-11;0,89;1,02;1,06;1,47
923;2002-07-12;1,30;0,58;0,91;0,56
924;2002-07-13;0,00;0,00;0,00;0,00
925;2002-07-14;0,00;0,00;0,00;0,00
926;2002-07-15;0,00;0,00;0,00;0,00
927;2002-07-16;0,00;0,00;0,00;0,00
928;2002-07-17;0,00;0,00;0,00;0,00
929;2002-07-18;0,04;0,06;0,00;0,00
930;2002-07-19;0,19;0,11;0,15;0,15
931;2002-07-20;0,02;0,09;0,09;0,06
932;2002-07-21;4,13;2,74;1,32;2,70
933;2002-07-22;1,77;3,69;5,40;4,69
934;2002-07-23;0,00;0,00;0,00;0,00
935;2002-07-24;0,09;0,73;0,00;0,00
936;2002-07-25;0,99;1,34;0,78;1,36
937;2002-07-26;0,00;0,00;0,00;0,00
938;2002-07-27;0,00;0,00;0,00;0,00
939;2002-07-28;0,00;0,00;0,00;0,00
940;2002-07-29;0,00;0,00;0,00;0,00
941;2002-07-30;0,00;0,00;0,00;0,00
942;2002-07-31;0,00;0,09;0,04;0,06
943;2002-08-01;0,04;0,09;0,04;0,00
944;2002-08-02;0,11;0,19;0,11;0,09
945;2002-08-03;0,00;0,00;0,00;0,00
946;2002-08-04;0,04;0,02;0,00;0,04
947;2002-08-05;0,00;0,15;0,00;0,04
948;2002-08-06;0,00;0,00;0,00;0,00
949;2002-08-07;0,00;0,00;0,00;0,00
950;2002-08-08;0,15;0,09;0,19;0,09
951;2002-08-09;0,02;0,11;0,02;0,06
952;2002-08-10;0,00;0,00;0,00;0,00
953;2002-08-11;0,00;0,00;0,00;0,00
954;2002-08-12;0,00;0,00;0,00;0,00
955;2002-08-13;0,00;0,00;0,00;0,00
956;2002-08-14;0,00;0,00;0,00;0,00
957;2002-08-15;0,00;0,00;0,00;0,00
958;2002-08-16;0,00;0,00;0,00;0,00
959;2002-08-17;0,06;0,06;0,11;0,09
960;2002-08-18;6,16;11,92;2,94;2,07
961;2002-08-19;22,70;21,75;32,77;21,17
962;2002-08-20;4,08;0,24;5,31;2,70
963;2002-08-21;0,00;0,00;0,00;0,00
964;2002-08-22;0,00;0,00;0,00;0,00
965;2002-08-23;0,00;0,00;0,00;0,00
966;2002-08-24;0,00;0,00;0,00;0,02
967;2002-08-25;0,41;0,15;0,41;0,43
968;2002-08-26;0,89;2,42;0,04;0,13
969;2002-08-27;0,02;0,04;1,58;0,02
970;2002-08-28;0,00;0,00;0,02;0,45
971;2002-08-29;24,04;31,34;12,77;23,50
972;2002-08-30;2,10;0,82;2,27;1,84
973;2002-08-31;0,00;0,00;0,00;0,00
974;2002-09-01;0,00;0,00;0,00;0,00
975;2002-09-02;0,00;0,00;0,00;0,00
976;2002-09-03;0,00;0,00;0,00;0,00
977;2002-09-04;0,00;0,00;0,00;0,00
978;2002-09-05;0,00;0,00;0,00;0,00
979;2002-09-06;2,03;4,60;8,12;4,82
980;2002-09-07;0,00;0,00;0,02;0,00
981;2002-09-08;0,00;0,00;0,00;0,00
982;2002-09-09;0,00;0,00;0,00;0,00
983;2002-09-10;0,00;0,00;0,00;0,00
984;2002-09-11;0,09;0,13;0,52;0,26
985;2002-09-12;0,63;1,40;0,15;2,87
986;2002-09-13;0,00;0,00;0,00;0,00
987;2002-09-14;0,00;0,00;0,04;0,00
988;2002-09-15;0,02;0,02;0,00;0,00
989;2002-09-16;0,02;0,00;0,06;0,17
990;2002-09-17;0,00;0,02;0,02;0,00
991;2002-09-18;0,63;0,56;1,02;1,06
992;2002-09-19;0,89;1,19;0,19;1,40
993;2002-09-20;0,00;0,00;0,00;0,00
994;2002-09-21;0,00;0,00;0,00;0,00
995;2002-09-22;0,00;0,00;0,00;0,00
996;2002-09-23;0,00;0,00;0,00;0,00
997;2002-09-24;0,00;0,00;0,00;0,00
998;2002-09-25;0,00;0,00;0,00;0,00
999;2002-09-26;0,00;0,00;0,00;0,00
1000;2002-09-27;0,00;0,00;0,17;0,00
1001;2002-09-28;0,22;0,69;0,35;0,24
1002;2002-09-29;1,66;1,60;24,88;5,90
1003;2002-09-30;0,06;0,04;0,02;0,02
1004;2002-10-01;0,02;0,00;0,15;0,15
1005;2002-10-02;0,02;0,00;0,02;0,02
1006;2002-10-03;0,65;4,82;0,82;0,60
1007;2002-10-04;0,00;0,00;0,00;0,00
1008;2002-10-05;0,30;0,24;0,63;0,50
1009;2002-10-06;0,09;1,02;1,17;0,28
1010;2002-10-07;4,04;5,18;5,38;4,58
1011;2002-10-08;0,04;0,00;0,00;0,00
1012;2002-10-09;0,26;0,35;0,56;0,50
1013;2002-10-10;0,43;0,58;0,28;0,15
1014;2002-10-11;0,00;0,00;0,00;0,00
1015;2002-10-12;0,26;0,04;0,09;0,26
1016;2002-10-13;0,00;0,00;0,04;0,02
1017;2002-10-14;1,73;0,09;0,13;0,17
1018;2002-10-15;21,69;9,14;29,22;19,44
1019;2002-10-16;18,60;30,63;21,00;23,65
1020;2002-10-17;0,00;0,00;0,00;0,00
1021;2002-10-18;0,00;0,00;0,02;0,00
1022;2002-10-19;1,10;1,77;1,99;1,45
1023;2002-10-20;2,64;3,82;1,23;0,37
1024;2002-10-21;46,55;42,18;44,52;43,89
1025;2002-10-22;0,02;0,04;0,04;0,02
1026;2002-10-23;0,00;0,00;0,00;0,00
1027;2002-10-24;0,11;0,00;0,63;0,00
1028;2002-10-25;0,00;0,00;0,00;0,00
1029;2002-10-26;0,00;0,00;0,00;0,00
1030;2002-10-27;4,51;2,07;0,17;1,04
1031;2002-10-28;9,31;3,91;3,50;9,22
1032;2002-10-29;0,76;0,76;0,93;1,27
1033;2002-10-30;0,00;0,00;0,00;0,00
1034;2002-10-31;0,00;0,00;0,00;0,00
1035;2002-11-01;0,00;0,00;0,00;0,00
1036;2002-11-02;0,00;0,00;0,00;0,00
1037;2002-11-03;4,49;7,54;1,45;4,77
1038;2002-11-04;0,41;1,10;0,93;0,93
1039;2002-11-05;0,00;0,00;0,00;0,00
1040;2002-11-06;0,00;0,00;0,00;0,00
1041;2002-11-07;0,00;0,00;0,00;0,00
1042;2002-11-08;1,25;1,51;0,19;0,04
1043;2002-11-09;33,09;30,63;29,38;32,23
1044;2002-11-10;4,97;5,08;3,80;2,42
1045;2002-11-11;0,02;0,30;0,00;0,04
1046;2002-11-12;0,00;0,00;0,00;0,00
1047;2002-11-13;0,00;0,00;0,00;0,00
1048;2002-11-14;0,00;0,00;0,00;0,00
1049;2002-11-15;4,60;9,20;0,00;0,00
1050;2002-11-16;0,06;0,00;0,00;0,02
1051;2002-11-17;0,00;0,84;0,00;0,00
1052;2002-11-18;6,35;13,65;5,77;3,50
1053;2002-11-19;0,00;0,00;0,00;0,00
1054;2002-11-20;10,91;5,38;18,68;8,32
1055;2002-11-21;0,26;0,04;0,00;0,11
1056;2002-11-22;0,00;0,00;0,00;0,00
1057;2002-11-23;0,00;0,00;0,00;0,00
1058;2002-11-24;0,00;0,00;0,00;0,00
1059;2002-11-25;3,15;2,10;4,49;2,96
1060;2002-11-26;0,02;0,28;0,00;3,41
1061;2002-11-27;1,92;2,31;3,48;2,03
1062;2002-11-28;0,00;0,00;0,00;0,00
1063;2002-11-29;0,00;0,00;0,00;0,00
1064;2002-11-30;0,00;0,00;0,02;0,04
1065;2002-12-01;27,76;12,29;20,80;15,44
1066;2002-12-02;1,21;0,78;0,00;3,35
1067;2002-12-03;0,00;0,00;0,00;0,00
1068;2002-12-04;0,00;2,61;0,00;0,00
1069;2002-12-05;4,17;1,97;8,42;2,94
1070;2002-12-06;0,00;0,00;0,06;0,04
1071;2002-12-07;0,00;0,00;1,19;0,00
1072;2002-12-08;0,00;0,00;0,00;0,00
1073;2002-12-09;0,00;0,73;0,00;0,00
1074;2002-12-10;2,27;2,05;0,60;2,12
1075;2002-12-11;2,72;1,36;0,84;3,43
1076;2002-12-12;0,06;0,17;3,33;0,35
1077;2002-12-13;0,00;0,00;0,06;0,00
1078;2002-12-14;0,00;0,00;0,00;0,00
1079;2002-12-15;0,00;0,00;0,00;0,00
1080;2002-12-16;3,84;7,97;3,24;16,09
1081;2002-12-17;0,00;0,06;0,02;0,00
1082;2002-12-18;0,00;0,00;0,00;0,00
1083;2002-12-19;5,90;9,83;10,63;11,90
1084;2002-12-20;0,11;0,15;4,71;3,24
1085;2002-12-21;0,00;0,00;0,00;0,00
1086;2002-12-22;0,00;0,00;0,00;0,00
1087;2002-12-23;9,46;5,12;6,67;14,04
1088;2002-12-24;0,00;0,00;0,00;0,00
1089;2002-12-25;0,00;0,00;0,00;0,00
1090;2002-12-26;0,00;0,00;0,00;0,00
1091;2002-12-27;0,00;0,00;0,00;0,00
1092;2002-12-28;1,27;3,54;3,80;0,00
1093;2002-12-29;24,17;40,22;23,00;16,59
1094;2002-12-30;10,78;1,10;22,98;18,12
1095;2002-12-31;0,43;0,24;1,25;1,43
1096;2003-01-01;0,00;0,06;0,06;0,00
1097;2003-01-02;0,02;0,02;0,11;0,09
1098;2003-01-03;0,00;0,00;0,00;0,02
1099;2003-01-04;0,00;0,28;7,13;0,00
1100;2003-01-05;0,00;0,00;0,00;0,00
1101;2003-01-06;0,00;0,04;0,00;0,00
1102;2003-01-07;0,00;0,00;0,00;0,00
1103;2003-01-08;0,00;0,00;0,00;0,00
1104;2003-01-09;0,00;0,00;2,14;0,00
1105;2003-01-10;0,00;0,00;0,00;0,00
1106;2003-01-11;5,59;11,58;8,49;9,63
1107;2003-01-12;0,04;1,14;2,10;0,11
1108;2003-01-13;0,00;0,00;0,00;0,00
1109;2003-01-14;0,00;0,00;0,00;0,00
1110;2003-01-15;0,00;0,00;0,00;0,00
1111;2003-01-16;0,00;0,00;0,00;0,00
1112;2003-01-17;0,00;0,00;0,00;0,00
1113;2003-01-18;3,43;0,28;7,28;8,14
1114;2003-01-19;0,00;0,56;0,00;0,00
1115;2003-01-20;1,36;5,21;2,79;0,50
1116;2003-01-21;0,00;0,02;0,04;0,00
1117;2003-01-22;0,73;0,09;6,76;2,20
1118;2003-01-23;9,66;11,62;0,09;2,25
1119;2003-01-24;0,00;0,00;0,00;0,00
1120;2003-01-25;0,00;0,00;0,00;0,00
1121;2003-01-26;0,00;0,00;0,00;0,00
1122;2003-01-27;0,00;0,00;0,00;0,00
1123;2003-01-28;0,00;0,00;0,00;0,00
1124;2003-01-29;0,00;0,00;0,00;0,00
1125;2003-01-30;0,09;0,04;0,00;0,00
1126;2003-01-31;0,00;0,00;0,00;0,00
1127;2003-02-01;0,00;0,00;3,91;0,00
1128;2003-02-02;0,00;0,00;0,00;0,00
1129;2003-02-03;0,19;13,20;4,75;3,02
1130;2003-02-04;0,63;0,91;7,06;3,18
1131;2003-02-05;9,78;16,42;14,75;17,82
1132;2003-02-06;0,00;0,00;0,00;0,00
1133;2003-02-07;1,40;0,73;7,88;5,12
1134;2003-02-08;6,74;11,49;14,23;19,22
1135;2003-02-09;0,06;1,14;13,85;2,03
1136;2003-02-10;2,92;2,87;11,38;10,69
1137;2003-02-11;4,02;2,72;10,35;6,83
1138;2003-02-12;0,09;0,24;11,73;2,10
1139;2003-02-13;0,00;0,00;0,22;0,06
1140;2003-02-14;0,00;0,00;1,73;0,00
1141;2003-02-15;0,00;0,00;0,00;0,00
1142;2003-02-16;3,15;3,22;6,48;8,45
1143;2003-02-17;0,00;0,00;0,00;0,00
1144;2003-02-18;0,00;0,00;0,00;0,00
1145;2003-02-19;2,79;3,52;0,80;1,04
1146;2003-02-20;3,48;2,85;12,23;6,09
1147;2003-02-21;0,00;0,00;0,00;0,00
1148;2003-02-22;0,00;0,00;0,00;0,00
1149;2003-02-23;0,00;0,00;0,00;0,00
1150;2003-02-24;0,00;0,00;0,00;0,00
1151;2003-02-25;0,00;0,00;0,00;0,00
1152;2003-02-26;0,00;0,00;0,00;0,00
1153;2003-02-27;0,00;0,00;0,00;0,00
1154;2003-02-28;24,36;33,80;18,55;7,15
1155;2003-03-01;33,80;29,70;18,84;21,38
1156;2003-03-02;0,02;0,00;3,26;1,21
1157;2003-03-03;0,00;0,00;0,00;0,00
1158;2003-03-04;0,00;0,00;0,00;0,00
1159;2003-03-05;0,00;0,00;0,00;0,00
1160;2003-03-06;0,00;0,00;0,00;0,00
1161;2003-03-07;0,00;0,00;0,00;0,00
1162;2003-03-08;0,00;0,00;2,44;0,00
1163;2003-03-09;11,04;9,76;6,33;9,53
1164;2003-03-10;19,42;12,48;13,24;16,42
1165;2003-03-11;15,62;19,50;24,56;18,77
1166;2003-03-12;2,44;1,53;2,31;3,43
1167;2003-03-13;0,00;0,00;0,00;0,00
1168;2003-03-14;0,00;0,00;0,00;0,00
1169;2003-03-15;0,00;0,00;0,00;0,00
1170;2003-03-16;0,00;0,00;0,00;0,00
1171;2003-03-17;0,00;0,00;0,00;0,00
1172;2003-03-18;0,00;0,00;0,00;0,00
1173;2003-03-19;0,00;0,00;0,00;0,00
1174;2003-03-20;1,40;1,86;2,64;3,33
1175;2003-03-21;0,02;0,02;0,13;0,04
1176;2003-03-22;0,00;0,00;0,00;0,00
1177;2003-03-23;0,00;0,00;0,00;0,00
1178;2003-03-24;0,00;0,00;0,00;0,00
1179;2003-03-25;0,02;0,97;0,00;0,02
1180;2003-03-26;0,19;0,28;2,03;0,43
1181;2003-03-27;0,00;0,00;0,00;0,00
1182;2003-03-28;0,02;0,09;0,00;0,00
1183;2003-03-29;17,02;35,38;12,40;17,09
1184;2003-03-30;4,15;1,71;9,40;1,25
1185;2003-03-31;0,00;0,00;0,00;0,00
1186;2003-04-01;0,02;0,00;0,00;0,00
1187;2003-04-02;0,02;0,11;0,11;0,00
1188;2003-04-03;0,00;0,00;0,00;0,00
1189;2003-04-04;3,69;5,90;5,46;7,28
1190;2003-04-05;0,06;0,04;0,04;0,24
1191;2003-04-06;1,56;1,06;0,22;0,97
1192;2003-04-07;0,00;0,00;0,00;0,00
1193;2003-04-08;1,02;0,84;1,38;0,95
1194;2003-04-09;2,59;2,81;4,32;2,35
1195;2003-04-10;0,00;0,00;0,00;0,00
1196;2003-04-11;0,00;0,00;0,00;0,00
1197;2003-04-12;0,00;0,00;0,00;0,00
1198;2003-04-13;0,00;0,00;0,00;0,00
1199;2003-04-14;0,00;0,00;0,00;0,00
1200;2003-04-15;0,00;0,00;0,00;0,00
1201;2003-04-16;0,00;0,00;0,00;0,00
1202;2003-04-17;0,00;0,00;0,00;0,00
1203;2003-04-18;0,19;0,54;12,77;12,64
1204;2003-04-19;9,89;17,43;1,47;1,30
1205;2003-04-20;0,13;0,04;0,02;0,06
1206;2003-04-21;0,00;0,00;0,00;0,00
1207;2003-04-22;0,00;0,00;0,00;0,00
1208;2003-04-23;0,00;0,00;0,15;0,00
1209;2003-04-24;0,65;0,71;1,17;0,30
1210;2003-04-25;0,69;2,16;0,39;0,63
1211;2003-04-26;1,81;1,92;4,17;2,38
1212;2003-04-27;0,11;0,09;0,09;0,39
1213;2003-04-28;0,50;0,28;0,00;0,00
1214;2003-04-29;0,00;0,00;0,19;0,00
1215;2003-04-30;0,02;0,41;1,99;0,32
1216;2003-05-01;0,06;0,26;0,41;0,48
1217;2003-05-02;0,00;0,00;0,02;0,00
1218;2003-05-03;0,00;0,00;0,00;0,00
1219;2003-05-04;0,00;0,00;0,00;0,00
1220;2003-05-05;0,00;0,00;0,00;0,00
1221;2003-05-06;0,00;0,00;0,00;0,00
1222;2003-05-07;0,00;0,00;0,00;0,00
1223;2003-05-08;0,00;0,00;0,00;0,00
1224;2003-05-09;0,00;0,00;0,00;0,00
1225;2003-05-10;0,00;0,00;0,00;0,00
1226;2003-05-11;0,00;0,02;0,11;0,02
1227;2003-05-12;0,00;0,00;0,00;0,00
1228;2003-05-13;0,39;1,49;2,40;1,66
1229;2003-05-14;1,92;6,46;2,79;1,32
1230;2003-05-15;14,45;20,24;8,73;14,52
1231;2003-05-16;12,25;10,58;4,10;7,75
1232;2003-05-17;1,02;1,04;0,02;0,06
1233;2003-05-18;0,30;0,84;0,30;0,24
1234;2003-05-19;0,02;0,00;0,04;0,00
1235;2003-05-20;8,12;12,85;9,37;9,96
1236;2003-05-21;1,36;1,08;0,63;0,71
